ID,Code,Subject,School,classroom,course,schedule,Professor ,Professor Email,gender,RequiredSubject,TypeOfSubject,students,required,in-class subject
5777,S4-7-5777,Latin,The University of Arizona,C_11,4,5:00 PM,Ramon Griffiths,Ramon_Griffiths7616@nanoff.biz,Male,S4-4-983,Optional,54,FALSE,FALSE
5778,S1-5-5778,Instrumental Music,University of Texas Dallas,C_5,1,12:00 AM,Javier Hood,Javier_Hood4604@mafthy.com,Male,S3-3-968,Core,16,FALSE,TRUE
5779,S4-4-5779,Accounting,University of Pittsburgh,C_5,4,8:00 PM,Joseph Terry,Joseph_Terry6980@corti.com,Male,S4-4-506,Core,33,FALSE,FALSE
5780,S1-3-5780,Science,University of California,C_11,1,2:00 PM,Jayden Jennson,Jayden_Jennson4176@kideod.biz,Male,S1-1-239,Core,36,FALSE,TRUE
5781,S4-10-5781,Leadership,University of Kansas,C_3,4,2:00 PM,Phillip Forester,Phillip_Forester3559@jiman.org,Male,S3-5-243,Core,59,TRUE,TRUE
5782,S4-1-5782,German,Oregon State University,C_5,4,11:00 AM,Danny Norris,Danny_Norris2418@nickia.com,Male,S2-10-811,Core,14,TRUE,TRUE
5783,S3-6-5783,History,Yale University,C_5,3,6:00 PM,Danny Bryant,Danny_Bryant2588@joiniaa.com,Male,S1-7-896,Core,49,FALSE,TRUE
5784,S3-6-5784,Science,Cornell University,C_14,3,11:00 AM,Adina Victor,Adina_Victor4990@sveldo.biz,Female,S2-7-900,Core,16,TRUE,TRUE
5785,S3-7-5785,Spanish,University of California,C_2,3,3:00 PM,Leilani Irving,Leilani_Irving4301@gembat.biz,Female,S4-2-967,Optional,47,TRUE,TRUE
5786,S1-5-5786,Health,Wayne State University,C_13,1,1:00 PM,Nick Stone,Nick_Stone100@tonsy.org,Male,S1-3-434,Core,26,FALSE,TRUE
5787,S3-1-5787,Language Arts,University at Buffalo SUNY,C_5,3,5:00 PM,Benny Addison,Benny_Addison2282@sveldo.biz,Male,S3-4-629,Core,31,FALSE,TRUE
5788,S2-2-5788,LOGIC,University of California,C_16,2,3:00 PM,Nathan Giles,Nathan_Giles453@grannar.com,Male,S3-10-508,Optional,57,FALSE,TRUE
5789,S1-7-5789,Mathematics,Massachusets Institute of Technology,C_14,1,6:00 PM,Manuel Jennson,Manuel_Jennson5769@deavo.com,Male,S2-4-636,Core,44,TRUE,TRUE
5790,S4-7-5790,Physical Education,University of California,C_5,4,3:00 PM,Ivette Victor,Ivette_Victor8453@ovock.tech,Female,S1-7-334,Core,37,TRUE,FALSE
5791,S1-9-5791,Instrumental Music,Vanderbilt University,C_17,1,9:00 AM,Barney Nicholls,Barney_Nicholls8878@ovock.tech,Male,S2-3-347,Core,47,FALSE,FALSE
5792,S4-2-5792,Language Arts,Indiana University Bloomington,C_18,4,8:00 PM,Payton Cartwright,Payton_Cartwright6854@infotech44.tech,Female,S2-2-166,Core,27,FALSE,TRUE
5793,S1-7-5793,Language Arts,The University of Tennessee,C_12,1,1:00 PM,Courtney Logan,Courtney_Logan7157@cispeto.com,Female,S1-5-179,Core,20,FALSE,TRUE
5794,S4-10-5794,English IV,University of Rochester,C_8,4,8:00 AM,Sofie Welsch,Sofie_Welsch9297@acrit.org,Female,S3-9-489,Core,44,FALSE,TRUE
5795,S4-7-5795,Economics,University of Rochester,C_9,4,7:00 PM,David Bryant,David_Bryant7791@extex.org,Male,S2-3-427,Core,59,TRUE,FALSE
5796,S3-2-5796,Modern Literature,University of Minnesota,C_5,3,9:00 AM,Kirsten Crawley,Kirsten_Crawley6885@irrepsy.com,Female,S2-10-64,Optional,50,TRUE,TRUE
5797,S3-3-5797,Basic Math,University of California,C_8,3,8:00 AM,Henry Clarke,Henry_Clarke2768@liret.org,Male,S3-6-209,Core,30,TRUE,TRUE
5798,S4-8-5798,Economics,University of Chicago,C_3,4,3:00 PM,Carl Harrison,Carl_Harrison8563@mafthy.com,Male,S1-5-936,Core,51,FALSE,FALSE
5799,S2-10-5799,Trigonometry,University of Maryland,C_1,2,11:00 AM,Kieth Farmer,Kieth_Farmer7314@twipet.com,Male,S1-9-689,Optional,40,TRUE,TRUE
5800,S4-1-5800,Speech,Brown University,C_13,4,5:00 PM,Angelica Pitt,Angelica_Pitt1952@deavo.com,Female,S1-6-497,Optional,20,FALSE,TRUE
5801,S1-4-5801,Instrumental Music,University of Kansas,C_10,1,2:00 PM,Danny Bryant,Danny_Bryant2588@joiniaa.com,Male,S4-7-922,Core,24,TRUE,TRUE
5802,S2-3-5802,Ecology,University of New Mexico,C_16,2,1:00 PM,Carla Ventura,Carla_Ventura3530@brety.org,Female,S1-6-143,Optional,28,TRUE,FALSE
5803,S2-6-5803,Ecology,University of Washington,C_18,2,3:00 PM,Peter Rycroft,Peter_Rycroft1301@infotech44.tech,Male,S1-1-288,Core,35,FALSE,FALSE
5804,S4-5-5804,French,University of Maryland,C_5,4,7:00 PM,Victoria Poole,Victoria_Poole6181@atink.com,Female,S4-5-644,Core,57,TRUE,FALSE
5805,S3-10-5805,Grammar,University of California,C_3,3,5:00 PM,Cristal Paterson,Cristal_Paterson9824@sheye.org,Female,S2-2-88,Core,41,FALSE,FALSE
5806,S3-10-5806,Economics,University of Colorado,C_5,3,7:00 PM,George Rothwell,George_Rothwell7538@ovock.tech,Male,S3-10-675,Core,57,TRUE,FALSE
5807,S4-2-5807,Design and technology,Boston University,C_14,4,4:00 PM,Angelica Wood,Angelica_Wood982@bulaffy.com,Female,S2-7-282,Core,46,TRUE,FALSE
5808,S3-4-5808,Geography,Tufts University,C_15,3,1:00 PM,Julian Allington,Julian_Allington4673@joiniaa.com,Male,S1-6-856,Optional,18,FALSE,FALSE
5809,S3-8-5809,History,Tufts University,C_13,3,6:00 PM,Aiden Reyes,Aiden_Reyes3884@iatim.tech,Male,S3-10-792,Optional,12,TRUE,TRUE
5810,S4-5-5810,Latin,University of South Florida,C_5,4,11:00 AM,Rowan Jeffery,Rowan_Jeffery8689@nimogy.biz,Female,S2-2-677,Core,41,TRUE,TRUE
5811,S2-3-5811,Modern Literature,Princeton University,C_6,2,6:00 PM,Ryan Hooper,Ryan_Hooper8863@hourpy.biz,Male,S1-6-726,Core,22,TRUE,FALSE
5812,S4-3-5812,Health,Arizona State University,C_8,4,12:00 AM,Callie Dickson,Callie_Dickson8939@yahoo.com,Female,S1-10-186,Core,48,FALSE,FALSE
5813,S3-10-5813,Basic Math,University of Rochester,C_3,3,5:00 PM,Emely Bryant,Emely_Bryant1056@supunk.biz,Female,S3-9-391,Interdisciplinary,36,FALSE,FALSE
5814,S2-8-5814,Mathematics,University of California,C_9,2,10:00 AM,Elisabeth Little,Elisabeth_Little8828@naiker.biz,Female,S3-7-641,Optional,43,TRUE,FALSE
5815,S3-8-5815,History,Colorado State University,C_6,3,2:00 PM,Jennifer Warren,Jennifer_Warren9045@twipet.com,Female,S3-4-266,Core,21,TRUE,FALSE
5816,S4-1-5816,Dramatics,University of South Florida,C_7,4,4:00 PM,Abdul Hunter,Abdul_Hunter4478@irrepsy.com,Male,S1-9-786,Interdisciplinary,34,FALSE,FALSE
5817,S4-4-5817,French,University of Illinois at Urbana-Champaign,C_15,4,4:00 PM,Audrey Nanton,Audrey_Nanton5687@ovock.tech,Female,S3-7-106,Interdisciplinary,21,TRUE,TRUE
5818,S3-9-5818,Resource Program,Georgia Institute of Technology,C_10,3,3:00 PM,Bristol Forth,Bristol_Forth5695@supunk.biz,Female,S2-3-364,Interdisciplinary,20,FALSE,FALSE
5819,S2-6-5819,Accounting,Georgia Institute of Technology,C_20,2,8:00 AM,Benny Richards,Benny_Richards5185@dionrab.com,Male,S3-10-496,Core,20,TRUE,FALSE
5820,S3-6-5820,English IV,New York University,C_15,3,7:00 PM,Tyson Grant,Tyson_Grant1603@muall.tech,Male,S2-5-608,Core,45,TRUE,TRUE
5821,S3-4-5821,Ecology,University of Kansas,C_18,3,2:00 PM,Macy Knight,Macy_Knight1395@elnee.tech,Female,S1-10-131,Core,51,FALSE,TRUE
5822,S1-8-5822,Ancient Civilizations,Tufts University,C_2,1,7:00 PM,Owen Driscoll,Owen_Driscoll7498@nickia.com,Male,S2-4-602,Core,27,TRUE,TRUE
5823,S4-3-5823,Health,Rice University,C_15,4,4:00 PM,Benjamin Pitt,Benjamin_Pitt233@fuliss.net,Male,S3-9-632,Core,12,FALSE,TRUE
5824,S2-10-5824,Geography,Cornell University,C_13,2,6:00 PM,Julian Cattell,Julian_Cattell841@bungar.biz,Male,S2-1-33,Core,47,FALSE,TRUE
5825,S1-6-5825,Art,University of Michigan,C_13,1,11:00 AM,Shelby Andrews,Shelby_Andrews61@typill.biz,Female,S3-4-470,Core,43,FALSE,TRUE
5826,S3-7-5826,Sociology,University of Utah,C_11,3,8:00 PM,Sonya Bryant,Sonya_Bryant5857@nimogy.biz,Female,S3-8-365,Core,54,TRUE,TRUE
5827,S2-7-5827,Economics,Vanderbilt University,C_14,2,11:00 AM,Logan Edley,Logan_Edley7966@elnee.tech,Male,S3-10-280,Core,13,TRUE,FALSE
5828,S2-8-5828,LOGIC,The Ohio State University,C_12,2,4:00 PM,Morgan Bayliss,Morgan_Bayliss9656@sveldo.biz,Female,S4-4-906,Core,17,FALSE,TRUE
5829,S4-8-5829,Trigonometry,Virginia Polytechnic Institute and State University,C_8,4,8:00 PM,Angelica Wood,Angelica_Wood982@bulaffy.com,Female,S1-1-925,Core,48,FALSE,TRUE
5830,S1-4-5830,Physical Education,Illinois Institute of Technology,C_5,1,8:00 AM,Maia Wilton,Maia_Wilton1956@guentu.biz,Female,S4-8-19,Core,30,FALSE,FALSE
5831,S3-1-5831,Basic Math,George Washington University,C_16,3,2:00 PM,Rocco Murphy,Rocco_Murphy1292@acrit.org,Male,S2-5-14,Optional,19,FALSE,TRUE
5832,S1-9-5832,Earth Science,California Institute of Technology (Caltech),C_6,1,8:00 AM,Audrey Powell,Audrey_Powell4187@nickia.com,Female,S2-4-633,Core,31,TRUE,TRUE
5833,S2-9-5833,American Literature,University of Maryland,C_10,2,8:00 AM,Victoria Bright,Victoria_Bright6087@extex.org,Female,S2-1-412,Core,20,TRUE,TRUE
5834,S3-4-5834,Latin,The University of Georgia,C_18,3,10:00 AM,Marvin Mould,Marvin_Mould4488@bauros.biz,Male,S2-6-441,Core,54,TRUE,TRUE
5835,S1-1-5835,Accounting,University of Washington,C_10,1,12:00 AM,Brooklyn Larsen,Brooklyn_Larsen3631@liret.org,Female,S3-5-852,Core,13,FALSE,TRUE
5836,S4-1-5836,Leadership,University of Rochester,C_16,4,12:00 AM,Liam Donovan,Liam_Donovan3635@nanoff.biz,Male,S3-1-639,Core,50,TRUE,FALSE
5837,S1-3-5837,French,Vanderbilt University,C_18,1,5:00 PM,Alison Judd,Alison_Judd328@extex.org,Female,S1-10-204,Core,34,FALSE,TRUE
5838,S4-3-5838,Instrumental Music,Colorado State University,C_19,4,9:00 AM,Greta Woodley,Greta_Woodley2693@bulaffy.com,Female,S3-1-187,Interdisciplinary,22,TRUE,TRUE
5839,S2-9-5839,Geography,University of Vermont,C_10,2,8:00 PM,Courtney Logan,Courtney_Logan7157@cispeto.com,Female,S3-3-968,Core,57,TRUE,TRUE
5840,S4-4-5840,Ecology,University of Vermont,C_4,4,5:00 PM,Hailey Emmett,Hailey_Emmett59@twace.org,Female,S2-6-484,Core,55,TRUE,FALSE
5841,S1-10-5841,History,Johns Hopkins University,C_3,1,11:00 AM,Nick Waterson,Nick_Waterson9387@gompie.com,Male,S2-6-339,Optional,12,FALSE,FALSE
5842,S3-5-5842,Basic Math,Illinois Institute of Technology,C_11,3,8:00 AM,Cristal Paterson,Cristal_Paterson9824@sheye.org,Female,S2-1-831,Core,20,TRUE,FALSE
5843,S4-8-5843,Grammar,University of California,C_15,4,7:00 PM,Fred Clark,Fred_Clark677@joiniaa.com,Male,S1-8-794,Core,55,TRUE,FALSE
5844,S4-3-5844,Latin,University of Chicago,C_13,4,3:00 PM,Ivette Craig,Ivette_Craig5068@deons.tech,Female,S2-6-884,Core,29,FALSE,TRUE
5845,S1-1-5845,Grammar,University of Texas Dallas,C_7,1,10:00 AM,Kieth Brown,Kieth_Brown4292@ovock.tech,Male,S3-7-269,Core,47,TRUE,TRUE
5846,S4-8-5846,Spanish,Oregon State University,C_9,4,3:00 PM,Anthony Ebbs,Anthony_Ebbs3323@zorer.org,Male,S1-4-198,Interdisciplinary,44,TRUE,TRUE
5847,S1-1-5847,Art,University of Colorado,C_12,1,8:00 AM,Hank Gallacher,Hank_Gallacher6865@yahoo.com,Male,S3-5-753,Optional,21,FALSE,TRUE
5848,S3-2-5848,Music,University of Vermont,C_20,3,12:00 AM,Jacob Gilbert,Jacob_Gilbert8780@joiniaa.com,Male,S4-8-395,Core,24,FALSE,FALSE
5849,S4-6-5849,Basic Math,Brown University,C_12,4,11:00 AM,Mason Daniells,Mason_Daniells1689@deons.tech,Male,S3-3-423,Core,28,TRUE,FALSE
5850,S2-5-5850,Sociology,Boston University,C_11,2,3:00 PM,Daron Jarrett,Daron_Jarrett327@ovock.tech,Male,S3-8-780,Optional,34,TRUE,FALSE
5851,S4-8-5851,Economics,University of California,C_10,4,8:00 AM,Ema Jeffery,Ema_Jeffery4002@naiker.biz,Female,S1-7-882,Core,22,FALSE,TRUE
5852,S2-9-5852,Geography,Boston University,C_17,2,12:00 AM,Johnathan London,Johnathan_London344@sveldo.biz,Male,S3-3-495,Core,50,FALSE,FALSE
5853,S3-4-5853,Ecology,University of Michigan,C_17,3,10:00 AM,Boris Warren,Boris_Warren893@atink.com,Male,S4-2-133,Core,36,FALSE,FALSE
5854,S1-8-5854,Leadership,University of Washington,C_17,1,4:00 PM,Sadie Underhill,Sadie_Underhill6999@sheye.org,Female,S3-8-300,Core,32,FALSE,FALSE
5855,S2-4-5855,Grammar,Brandeis University,C_2,2,7:00 PM,Alexia Ellis,Alexia_Ellis2164@nickia.com,Female,S4-4-818,Core,38,TRUE,FALSE
5856,S3-4-5856,Ancient Civilizations,University of Notre Dame,C_6,3,10:00 AM,Fiona Calderwood,Fiona_Calderwood9659@deavo.com,Female,S2-5-622,Optional,46,TRUE,TRUE
5857,S4-5-5857,Modern Literature,Rice University,C_3,4,3:00 PM,Owen London,Owen_London3448@elnee.tech,Male,S1-4-829,Optional,35,FALSE,FALSE
5858,S3-6-5858,Economics,Howard University,C_15,3,8:00 PM,Jane Edley,Jane_Edley789@deons.tech,Female,S1-9-689,Core,13,TRUE,FALSE
5859,S4-1-5859,American Literature,Arizona State University,C_11,4,5:00 PM,Emely Bryant,Emely_Bryant1056@supunk.biz,Female,S3-6-945,Optional,35,FALSE,TRUE
5860,S1-1-5860,Earth Science,University of Rochester,C_1,1,1:00 PM,Mary Vass,Mary_Vass9876@vetan.org,Female,S3-8-935,Core,48,TRUE,FALSE
5861,S2-7-5861,Leadership,University of California,C_6,2,5:00 PM,Shay Vernon,Shay_Vernon8067@bauros.biz,Female,S1-10-186,Core,33,TRUE,FALSE
5862,S1-5-5862,Mathematics,Tufts University,C_12,1,10:00 AM,Alex James,Alex_James5365@tonsy.org,Female,S3-4-471,Optional,27,TRUE,FALSE
5863,S2-5-5863,Music,Arizona State University,C_20,2,3:00 PM,Teagan Olson,Teagan_Olson8023@deons.tech,Female,S4-1-640,Interdisciplinary,45,TRUE,TRUE
5864,S3-2-5864,Earth Science,Lehigh University,C_1,3,2:00 PM,Callie Benfield,Callie_Benfield230@cispeto.com,Female,S4-10-352,Core,29,TRUE,FALSE
5865,S4-7-5865,Ecology,Massachusets Institute of Technology,C_19,4,7:00 PM,Victoria Mooney,Victoria_Mooney8968@brety.org,Female,S1-8-789,Core,14,FALSE,TRUE
5866,S1-3-5866,Ecology,University of Connecticut,C_13,1,6:00 PM,Morgan Flack,Morgan_Flack3987@zorer.org,Female,S3-4-836,Interdisciplinary,40,TRUE,FALSE
5867,S3-5-5867,Grammar,University of Illinois at Urbana-Champaign,C_17,3,10:00 AM,Ramon Nielson,Ramon_Nielson5939@grannar.com,Male,S3-1-187,Core,24,TRUE,FALSE
5868,S2-7-5868,Ecology,Virginia Polytechnic Institute and State University,C_4,2,8:00 PM,Tony Slater,Tony_Slater4313@ovock.tech,Male,S4-4-358,Interdisciplinary,15,FALSE,FALSE
5869,S1-2-5869,Dramatics,University of Illinois,C_12,1,6:00 PM,Shay Roberts,Shay_Roberts7957@famism.biz,Female,S4-1-540,Core,32,TRUE,FALSE
5870,S3-9-5870,Mathematics,Stanford University,C_3,3,2:00 PM,Barry Ingham,Barry_Ingham1331@cispeto.com,Male,S3-7-914,Core,54,TRUE,TRUE
5871,S3-7-5871,Resource Program,University of Massachusetts Amherst,C_18,3,11:00 AM,Gil Brooks,Gil_Brooks7235@tonsy.org,Male,S4-6-32,Core,35,TRUE,TRUE
5872,S3-10-5872,Sociology,Yale University,C_10,3,8:00 PM,Elena Morgan,Elena_Morgan1425@sheye.org,Female,S3-5-483,Core,29,TRUE,FALSE
5873,S2-8-5873,Accounting,Boston College,C_13,2,2:00 PM,Margot Heaton,Margot_Heaton7844@zorer.org,Female,S4-8-759,Core,56,FALSE,TRUE
5874,S1-1-5874,Science,Boston University,C_5,1,7:00 PM,Megan Cassidy,Megan_Cassidy4496@brety.org,Female,S1-7-601,Interdisciplinary,51,FALSE,TRUE
5875,S3-1-5875,Grammar,University of Washington,C_12,3,9:00 AM,Selena Collingwood,Selena_Collingwood9728@hourpy.biz,Female,S1-7-21,Core,44,FALSE,TRUE
5876,S3-7-5876,History,University of Oklahoma,C_7,3,10:00 AM,Kenzie Thomas,Kenzie_Thomas9873@eirey.tech,Female,S3-4-908,Core,44,TRUE,TRUE
5877,S1-6-5877,Instrumental Music,University of Florida,C_14,1,6:00 PM,Victoria Stanley,Victoria_Stanley2925@guentu.biz,Female,S2-2-887,Interdisciplinary,54,TRUE,TRUE
5878,S1-6-5878,Instrumental Music,New York University,C_13,1,2:00 PM,Victoria Poole,Victoria_Poole6181@atink.com,Female,S3-9-2,Core,21,TRUE,FALSE
5879,S4-5-5879,Leadership,Iowa State University,C_1,4,12:00 AM,Louise Robe,Louise_Robe9124@deons.tech,Female,S2-2-166,Core,31,FALSE,FALSE
5880,S3-6-5880,French,California Institute of Technology (Caltech),C_16,3,9:00 AM,Daniel Allen,Daniel_Allen9168@nimogy.biz,Male,S2-1-325,Core,38,TRUE,FALSE
5881,S2-5-5881,Science,University of Rochester,C_4,2,3:00 PM,Louise Cox,Louise_Cox211@atink.com,Female,S3-9-430,Core,52,TRUE,FALSE
5882,S1-8-5882,Spanish,University of North Carolina,C_11,1,11:00 AM,Rihanna Salt,Rihanna_Salt3025@dionrab.com,Female,S1-1-193,Interdisciplinary,49,FALSE,FALSE
5883,S4-1-5883,Physical Education,Rutgers University - New Brunswick,C_3,4,11:00 AM,Louise Robe,Louise_Robe9124@deons.tech,Female,S2-10-180,Core,21,FALSE,FALSE
5884,S3-5-5884,Handwriting,Wayne State University,C_6,3,6:00 PM,Hayden Barclay,Hayden_Barclay4975@eirey.tech,Male,S1-8-642,Core,35,FALSE,FALSE
5885,S1-2-5885,Health,University of Virginia,C_19,1,11:00 AM,Michaela Hamilton,Michaela_Hamilton6432@eirey.tech,Female,S1-6-579,Core,22,TRUE,TRUE
5886,S1-9-5886,Accounting,The University of Georgia,C_10,1,11:00 AM,Ally Rothwell,Ally_Rothwell8619@zorer.org,Female,S3-7-146,Core,16,FALSE,TRUE
5887,S4-4-5887,Music,University of Oklahoma,C_5,4,11:00 AM,Candace Parker,Candace_Parker9819@joiniaa.com,Female,S4-3-479,Optional,37,FALSE,FALSE
5888,S3-4-5888,English IV,University of California,C_1,3,10:00 AM,Eden Torres,Eden_Torres7680@deavo.com,Female,S4-9-190,Core,39,TRUE,FALSE
5889,S3-6-5889,LOGIC,Emory University,C_2,3,2:00 PM,Barry Simpson,Barry_Simpson9381@cispeto.com,Male,S2-4-115,Core,16,FALSE,FALSE
5890,S2-4-5890,Health,Carnegie Mellon University,C_4,2,8:00 PM,John Addis,John_Addis9225@bulaffy.com,Male,S4-7-513,Optional,43,FALSE,TRUE
5891,S3-7-5891,Ecology,University of Delaware,C_16,3,10:00 AM,Vicky Pope,Vicky_Pope4989@ubusive.com,Female,S2-1-263,Core,19,FALSE,FALSE
5892,S3-5-5892,Spanish,Dartmouth College,C_3,3,9:00 AM,Alex Baldwin,Alex_Baldwin322@nickia.com,Female,S1-6-543,Core,56,FALSE,TRUE
5893,S3-9-5893,Latin,Rensselaer Polytechnic University,C_6,3,7:00 PM,Hayden Whinter,Hayden_Whinter4286@twipet.com,Female,S3-4-612,Core,48,FALSE,TRUE
5894,S3-7-5894,German,New York University,C_6,3,11:00 AM,Courtney Logan,Courtney_Logan7157@cispeto.com,Female,S2-3-879,Core,22,FALSE,FALSE
5895,S1-9-5895,Earth Science,Yale University,C_5,1,1:00 PM,Maddison Morley,Maddison_Morley1391@cispeto.com,Female,S2-6-903,Interdisciplinary,31,FALSE,TRUE
5896,S4-1-5896,Instrumental Music,Dartmouth College,C_4,4,12:00 AM,Megan Poulton,Megan_Poulton9472@mafthy.com,Female,S1-7-605,Core,39,FALSE,TRUE
5897,S3-6-5897,Ancient Civilizations,University of Florida,C_11,3,7:00 PM,Cecilia Robe,Cecilia_Robe1282@iatim.tech,Female,S1-7-164,Core,52,TRUE,FALSE
5898,S1-9-5898,Modern Literature,Boston College,C_2,1,6:00 PM,Alma Larkin,Alma_Larkin9321@iatim.tech,Female,S3-3-734,Optional,26,TRUE,FALSE
5899,S3-10-5899,Health,Clark University,C_19,3,8:00 AM,Jane Tate,Jane_Tate7444@ovock.tech,Female,S4-7-332,Optional,38,TRUE,FALSE
5900,S4-10-5900,Language Arts,The University of Georgia,C_10,4,7:00 PM,Shay Hudson,Shay_Hudson5918@bretoux.com,Female,S1-3-748,Core,12,TRUE,FALSE
5901,S1-2-5901,Handwriting,Emory University,C_6,1,6:00 PM,Cassidy Attwood,Cassidy_Attwood7508@nanoff.biz,Female,S4-1-388,Core,23,FALSE,FALSE
5902,S4-4-5902,Economics,Stanford University,C_4,4,9:00 AM,Tyson Gilbert,Tyson_Gilbert3237@yahoo.com,Male,S1-1-801,Core,29,FALSE,TRUE
5903,S1-6-5903,English IV,Emory University,C_17,1,10:00 AM,Leroy Simpson,Leroy_Simpson7154@womeona.net,Male,S1-1-80,Core,41,TRUE,FALSE
5904,S4-5-5904,Sociology,Princeton University,C_8,4,11:00 AM,Louise Morris,Louise_Morris1994@ovock.tech,Female,S1-7-324,Optional,54,TRUE,TRUE
5905,S1-7-5905,Art,Howard University,C_4,1,8:00 PM,Luke Wade,Luke_Wade909@twace.org,Male,S1-7-896,Core,38,FALSE,TRUE
5906,S1-3-5906,Economics,Columbia University,C_2,1,12:00 AM,Sonya James,Sonya_James7405@corti.com,Female,S1-4-829,Core,17,TRUE,FALSE
5907,S1-7-5907,Music,Wayne State University,C_12,1,6:00 PM,Martin Morris,Martin_Morris5998@acrit.org,Male,S2-7-583,Interdisciplinary,57,FALSE,FALSE
5908,S3-2-5908,Handwriting,Princeton University,C_16,3,9:00 AM,Alessandra Bowen,Alessandra_Bowen2077@muall.tech,Female,S3-4-267,Core,21,TRUE,FALSE
5909,S1-3-5909,Design and technology,Florida State University,C_13,1,2:00 PM,Domenic Ballard,Domenic_Ballard8139@sveldo.biz,Male,S4-4-906,Core,36,FALSE,TRUE
5910,S4-2-5910,Earth Science,Colorado State University,C_10,4,5:00 PM,Mara Cunningham,Mara_Cunningham494@atink.com,Female,S3-5-996,Core,19,TRUE,TRUE
5911,S1-10-5911,Resource Program,Northwestern University,C_7,1,3:00 PM,Peter Osmond,Peter_Osmond8748@gembat.biz,Male,S3-9-391,Core,57,TRUE,TRUE
5912,S4-7-5912,Instrumental Music,Cornell University,C_18,4,12:00 AM,Marissa Upsdell,Marissa_Upsdell8155@gembat.biz,Female,S3-5-825,Optional,54,TRUE,TRUE
5913,S2-2-5913,Physical Education,Clark University,C_18,2,3:00 PM,Nick Stone,Nick_Stone100@tonsy.org,Male,S2-10-999,Core,23,FALSE,FALSE
5914,S3-10-5914,Dramatics,Dartmouth College,C_20,3,11:00 AM,Aiden Reyes,Aiden_Reyes3884@iatim.tech,Male,S2-8-560,Core,31,TRUE,TRUE
5915,S4-6-5915,Science,California Institute of Technology (Caltech),C_5,4,12:00 AM,Destiny Williams,Destiny_Williams3640@twace.org,Female,S2-4-636,Optional,14,TRUE,TRUE
5916,S4-2-5916,Science,University of Florida,C_11,4,8:00 PM,Gina Weatcroft,Gina_Weatcroft9753@kideod.biz,Female,S3-5-626,Optional,14,FALSE,TRUE
5917,S3-6-5917,Sociology,University of Wisconsin-Madison,C_10,3,1:00 PM,Rick Ashwell,Rick_Ashwell9215@vetan.org,Male,S4-9-634,Interdisciplinary,16,TRUE,TRUE
5918,S4-1-5918,German,Brandeis University,C_14,4,12:00 AM,Sabina Potter,Sabina_Potter8649@vetan.org,Female,S3-9-588,Interdisciplinary,25,FALSE,FALSE
5919,S1-4-5919,Sociology,University of Colorado,C_12,1,2:00 PM,Chris Weldon,Chris_Weldon5541@joiniaa.com,Male,S1-8-789,Interdisciplinary,48,FALSE,TRUE
5920,S4-10-5920,Science,Cornell University,C_14,4,11:00 AM,Daniel Fenton,Daniel_Fenton870@liret.org,Male,S4-10-173,Core,14,FALSE,FALSE
5921,S1-4-5921,Sociology,University of Connecticut,C_3,1,11:00 AM,Margaret Vane,Margaret_Vane3564@supunk.biz,Female,S4-1-815,Core,22,TRUE,TRUE
5922,S3-5-5922,Dramatics,Rice University,C_8,3,10:00 AM,Domenic Gavin,Domenic_Gavin6955@deons.tech,Male,S1-5-653,Core,34,FALSE,FALSE
5923,S2-9-5923,Dramatics,University of Chicago,C_2,2,11:00 AM,Fred Crawford,Fred_Crawford8764@cispeto.com,Male,S1-7-821,Core,37,TRUE,TRUE
5924,S1-5-5924,Speech,North Carolina State University,C_18,1,12:00 AM,Victoria Trent,Victoria_Trent4993@bretoux.com,Female,S1-10-941,Core,51,TRUE,TRUE
5925,S4-10-5925,Ancient Civilizations,University of Miami,C_6,4,10:00 AM,Caleb Jenkins,Caleb_Jenkins9456@fuliss.net,Male,S4-10-431,Optional,17,FALSE,FALSE
5926,S4-6-5926,Geography,Vanderbilt University,C_1,4,9:00 AM,Nick Waterson,Nick_Waterson9387@gompie.com,Male,S1-3-575,Interdisciplinary,21,FALSE,FALSE
5927,S2-10-5927,Spanish,Stanford University,C_13,2,12:00 AM,Mark Stevens,Mark_Stevens9529@sveldo.biz,Male,S2-1-361,Core,25,TRUE,FALSE
5928,S2-3-5928,Music,Northeastern University,C_16,2,4:00 PM,Chris Weldon,Chris_Weldon5541@joiniaa.com,Male,S1-3-988,Core,51,FALSE,TRUE
5929,S2-10-5929,Modern Literature,University of California,C_20,2,8:00 PM,Tony Vangness,Tony_Vangness5155@typill.biz,Male,S1-9-478,Interdisciplinary,36,TRUE,FALSE
5930,S2-5-5930,Grammar,University of South Florida,C_7,2,4:00 PM,Peter Osmond,Peter_Osmond8748@gembat.biz,Male,S2-3-347,Core,56,TRUE,FALSE
5931,S2-9-5931,Dramatics,University of Hawai,C_1,2,7:00 PM,Bob Aldridge,Bob_Aldridge9526@corti.com,Male,S2-7-181,Interdisciplinary,14,FALSE,TRUE
5932,S1-4-5932,Modern Literature,Colorado State University,C_14,1,3:00 PM,Tyler Reid,Tyler_Reid9762@typill.biz,Male,S1-1-522,Core,50,FALSE,FALSE
